project-id,recipient-country-details,donor-details,project-title,sector,project-start,project-end,project-category,project-subcategory,total-budget($),total-expenditure($),DataID,ModifyDate,FileName,category,type,id,name,last_modified,file_name,url,mime_type
170095,"[{'recipient-country-code': 'M2', 'recipient-country': 'Regional Africa', 'ldc-indicator': 'N', 'region': 'nan'}]","[{'donor': 'European Union', 'donor-type': 'European Union (EU)', 'donor-country-code': 'EU', 'donor-country': 'European Union'}, {'donor': 'Trust Fund for Trade-related Capacity Bu', 'donor-type': 'Member States', 'donor-country-code': 'DE', 'donor-country': 'Germany'}]",West Africa Competitiveness and Quality Infrastructure Project,Industrial development,6/26/2017,12/31/2023,Adv. Econ.Competitiveness, Competitive trade & CSR,6169173.10,5600689.74,30365282,2023-05-03T13:25:07+0000,EU_FED 2018 397 314_ID 170095_addendum 1 countersigned UNIDOf.pdf,projectDocument,document,30365282,EU_FED 2018 397 314_ID 170095_addendum 1 countersigned UNIDOf.pdf,2023-05-03T13:25:07+0000,EU_FED 2018 397 314_ID 170095_addendum 1 countersigned UNIDOf.pdf,https://downloads.unido.org/ot/30/36/30365282/EU_FED 2018 397 314_ID 170095_addendum 1 countersigned UNIDOf.pdf,application/pdf
200172,"[{'recipient-country-code': 'M0', 'recipient-country': 'Global', 'ldc-indicator': 'N', 'region': 'nan'}]","[{'donor': 'SCCF - Special Climate Change Fund (GEF)', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]","To enhance adaptation to climate change by establishing the business case, building capacities and enabling increased investment in nature-based infrastructure",Biosphere protection,8/12/2020,8/31/2026,Safeguarding the Environ., Implementation of MEA,2049957.56,2028557.83,25127606,2022-01-20T11:44:27+0000,20210127 03GEF 7 CEO Endorsed Project Document.docx,projectDocument,document,25127606,20210127 03GEF 7 CEO Endorsed Project Document.docx,2022-01-20T11:44:27+0000,20210127 03GEF 7 CEO Endorsed Project Document.docx,https://downloads.unido.org/ot/25/12/25127606/20210127 03GEF 7 CEO Endorsed Project Document.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
200172,"[{'recipient-country-code': 'M0', 'recipient-country': 'Global', 'ldc-indicator': 'N', 'region': 'nan'}]","[{'donor': 'SCCF - Special Climate Change Fund (GEF)', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]","To enhance adaptation to climate change by establishing the business case, building capacities and enabling increased investment in nature-based infrastructure",Biosphere protection,8/12/2020,8/31/2026,Safeguarding the Environ., Implementation of MEA,2049957.56,2028557.83,27634601,2022-09-05T14:38:24+0000,20210127 03GEF 7 CEO Endorsed Project Document.pdf,projectDocument,document,27634601,20210127 03GEF 7 CEO Endorsed Project Document.pdf,2022-09-05T14:38:24+0000,20210127 03GEF 7 CEO Endorsed Project Document.pdf,https://downloads.unido.org/ot/27/63/27634601/20210127 03GEF 7 CEO Endorsed Project Document.pdf,application/pdf
190212,"[{'recipient-country-code': 'M0', 'recipient-country': 'Global', 'ldc-indicator': 'N', 'region': 'nan'}]","[{'donor': 'China - CICETE', 'donor-type': 'Member States', 'donor-country-code': 'CN', 'donor-country': 'China'}]","UNIDO Investment and Technology Promotion Office in Beijing, China (2019-2024)",Small and medium-sized enterprises (SME) development,7/4/2019,12/31/2024,Adv. Econ.Competitiveness, Invest. Techn. & SME Dev.,4890345.00,2912709.14,16386241,2020-02-19T17:36:28+0000,ITPO Beijing_ProDoc.pdf,projectDocument,document,16386241,ITPO Beijing_ProDoc.pdf,2020-02-19T17:36:28+0000,ITPO Beijing_ProDoc.pdf,https://downloads.unido.org/ot/16/38/16386241/ITPO Beijing_ProDoc.pdf,application/pdf
230030,"[{'recipient-country-code': 'UA', 'recipient-country': 'Ukraine', 'ldc-indicator': '-', 'region': 'EUROPE'}]","[{'donor': 'Federal Ministry for Economic Cooperatio', 'donor-type': 'Member States', 'donor-country-code': 'DE', 'donor-country': 'Germany'}]","Industrial capacity-building, policy advice and diagnostics for the green recovery of Ukraine",Industrial development,5/29/2023,3/31/2024,Cross-cutting Services, Regional Programmes,2833317.18,2076966.76,31440278,2023-08-21T08:17:12+0000,Project document_green recovery of Ukraine.pdf,projectDocument,document,31440278,UNIDO Project document 230030 - Green Recovery of Ukraine,2023-08-21T08:17:12+0000,Project document_green recovery of Ukraine.pdf,https://downloads.unido.org/ot/31/44/31440278/Project document_green recovery of Ukraine.pdf,application/pdf
170220,"[{'recipient-country-code': 'GH', 'recipient-country': 'Ghana', 'ldc-indicator': '-', 'region': 'AFRICA'}]","[{'donor': 'European Union', 'donor-type': 'European Union (EU)', 'donor-country-code': 'EU', 'donor-country': 'European Union'}, {'donor': 'Trust Fund for Trade-related Capacity Bu', 'donor-type': 'Member States', 'donor-country-code': 'DE', 'donor-country': 'Germany'}]",West Africa Competitiveness Programme - Ghana Component,Industrial development,2/1/2018,12/31/2024,Adv. Econ.Competitiveness, Invest. Techn. & SME Dev.,6593868.88,5886208.10,13343460,2019-01-14T10:06:09+0000,Annex 3_WACP GHA_Budget_VF.pdf,projectDocument,document,13343460,Annex 3_WACP GHA_Budget_VF.pdf,2019-01-14T10:06:09+0000,Annex 3_WACP GHA_Budget_VF.pdf,https://downloads.unido.org/ot/13/34/13343460/Annex 3_WACP GHA_Budget_VF.pdf,application/pdf
170220,"[{'recipient-country-code': 'GH', 'recipient-country': 'Ghana', 'ldc-indicator': '-', 'region': 'AFRICA'}]","[{'donor': 'European Union', 'donor-type': 'European Union (EU)', 'donor-country-code': 'EU', 'donor-country': 'European Union'}, {'donor': 'Trust Fund for Trade-related Capacity Bu', 'donor-type': 'Member States', 'donor-country-code': 'DE', 'donor-country': 'Germany'}]",West Africa Competitiveness Programme - Ghana Component,Industrial development,2/1/2018,12/31/2024,Adv. Econ.Competitiveness, Invest. Techn. & SME Dev.,6593868.88,5886208.10,13343461,2019-01-14T10:06:23+0000,Annex 6_WACP GHA CommVisibility_VF.pdf,projectDocument,document,13343461,Annex 6_WACP GHA CommVisibility_VF.pdf,2019-01-14T10:06:23+0000,Annex 6_WACP GHA CommVisibility_VF.pdf,https://downloads.unido.org/ot/13/34/13343461/Annex 6_WACP GHA CommVisibility_VF.pdf,application/pdf
170220,"[{'recipient-country-code': 'GH', 'recipient-country': 'Ghana', 'ldc-indicator': '-', 'region': 'AFRICA'}]","[{'donor': 'European Union', 'donor-type': 'European Union (EU)', 'donor-country-code': 'EU', 'donor-country': 'European Union'}, {'donor': 'Trust Fund for Trade-related Capacity Bu', 'donor-type': 'Member States', 'donor-country-code': 'DE', 'donor-country': 'Germany'}]",West Africa Competitiveness Programme - Ghana Component,Industrial development,2/1/2018,12/31/2024,Adv. Econ.Competitiveness, Invest. Techn. & SME Dev.,6593868.88,5886208.10,13349614,2019-01-14T10:05:52+0000,Annex 1_WACP GHA_ProDoc_VF.pdf,projectDocument,document,13349614,Annex 1_WACP GHA_ProDoc_VF.pdf,2019-01-14T10:05:52+0000,Annex 1_WACP GHA_ProDoc_VF.pdf,https://downloads.unido.org/ot/13/34/13349614/Annex 1_WACP GHA_ProDoc_VF.pdf,application/pdf
170220,"[{'recipient-country-code': 'GH', 'recipient-country': 'Ghana', 'ldc-indicator': '-', 'region': 'AFRICA'}]","[{'donor': 'European Union', 'donor-type': 'European Union (EU)', 'donor-country-code': 'EU', 'donor-country': 'European Union'}, {'donor': 'Trust Fund for Trade-related Capacity Bu', 'donor-type': 'Member States', 'donor-country-code': 'DE', 'donor-country': 'Germany'}]",West Africa Competitiveness Programme - Ghana Component,Industrial development,2/1/2018,12/31/2024,Adv. Econ.Competitiveness, Invest. Techn. & SME Dev.,6593868.88,5886208.10,30311602,2023-04-27T14:07:43+0000,Project document_fully signed_170220.pdf,projectDocument,document,30311602,Project document_fully signed_170220.pdf,2023-04-27T14:07:43+0000,Project document_fully signed_170220.pdf,https://downloads.unido.org/ot/30/31/30311602/Project document_fully signed_170220.pdf,application/pdf
170220,"[{'recipient-country-code': 'GH', 'recipient-country': 'Ghana', 'ldc-indicator': '-', 'region': 'AFRICA'}]","[{'donor': 'European Union', 'donor-type': 'European Union (EU)', 'donor-country-code': 'EU', 'donor-country': 'European Union'}, {'donor': 'Trust Fund for Trade-related Capacity Bu', 'donor-type': 'Member States', 'donor-country-code': 'DE', 'donor-country': 'Germany'}]",West Africa Competitiveness Programme - Ghana Component,Industrial development,2/1/2018,12/31/2024,Adv. Econ.Competitiveness, Invest. Techn. & SME Dev.,6593868.88,5886208.10,30313574,2023-04-27T14:08:50+0000,Amendment No. 2. Delegation Agreement Ghana FED-2018-402-427 DEC 2016pdf_f.pdf,projectDocument,document,30313574,Amendment No. 2. Delegation Agreement Ghana FED-2018-402-427 DEC 2016pdf_f.pdf,2023-04-27T14:08:50+0000,Amendment No. 2. Delegation Agreement Ghana FED-2018-402-427 DEC 2016pdf_f.pdf,https://downloads.unido.org/ot/30/31/30313574/Amendment No. 2. Delegation Agreement Ghana FED-2018-402-427 DEC 2016pdf_f.pdf,application/pdf
170220,"[{'recipient-country-code': 'GH', 'recipient-country': 'Ghana', 'ldc-indicator': '-', 'region': 'AFRICA'}]","[{'donor': 'European Union', 'donor-type': 'European Union (EU)', 'donor-country-code': 'EU', 'donor-country': 'European Union'}, {'donor': 'Trust Fund for Trade-related Capacity Bu', 'donor-type': 'Member States', 'donor-country-code': 'DE', 'donor-country': 'Germany'}]",West Africa Competitiveness Programme - Ghana Component,Industrial development,2/1/2018,12/31/2024,Adv. Econ.Competitiveness, Invest. Techn. & SME Dev.,6593868.88,5886208.10,30313777,2023-04-27T14:07:46+0000,European Union Delegation Agreement_170220_FED 2018 402 427.pdf,projectDocument,document,30313777,European Union Delegation Agreement_170220_FED 2018 402 427.pdf,2023-04-27T14:07:46+0000,European Union Delegation Agreement_170220_FED 2018 402 427.pdf,https://downloads.unido.org/ot/30/31/30313777/European Union Delegation Agreement_170220_FED 2018 402 427.pdf,application/pdf
170220,"[{'recipient-country-code': 'GH', 'recipient-country': 'Ghana', 'ldc-indicator': '-', 'region': 'AFRICA'}]","[{'donor': 'European Union', 'donor-type': 'European Union (EU)', 'donor-country-code': 'EU', 'donor-country': 'European Union'}, {'donor': 'Trust Fund for Trade-related Capacity Bu', 'donor-type': 'Member States', 'donor-country-code': 'DE', 'donor-country': 'Germany'}]",West Africa Competitiveness Programme - Ghana Component,Industrial development,2/1/2018,12/31/2024,Adv. Econ.Competitiveness, Invest. Techn. & SME Dev.,6593868.88,5886208.10,30313778,2023-04-27T14:08:50+0000,Amendment No. 1_EU-UNIDO_ID 170220_dec21.pdf,projectDocument,document,30313778,Amendment No. 1_EU-UNIDO_ID 170220_dec21.pdf,2023-04-27T14:08:50+0000,Amendment No. 1_EU-UNIDO_ID 170220_dec21.pdf,https://downloads.unido.org/ot/30/31/30313778/Amendment No. 1_EU-UNIDO_ID 170220_dec21.pdf,application/pdf
200049,"[{'recipient-country-code': 'BO', 'recipient-country': 'Bolivia (Plurinational State Of)', 'ldc-indicator': '-', 'region': 'THE AMERICAS'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",GEF GOLD+ Bolivia: Enhancing the formalization and mercury reduction in artisanal and small scale gold mining (ASGM) in the Plurinational State of Bolivia,Precious metals/materials,7/1/2020,6/30/2027,Safeguarding the Environ., Implementation of MEA,6783365.99,6693025.93,20126809,2021-02-09T10:06:27+0000,GOLD+_Programme_PIF.pdf,projectDocument,document,20126809,GOLD+_Programme_PIF.pdf,2021-02-09T10:06:27+0000,GOLD+_Programme_PIF.pdf,https://downloads.unido.org/ot/20/12/20126809/GOLD+_Programme_PIF.pdf,application/pdf
200049,"[{'recipient-country-code': 'BO', 'recipient-country': 'Bolivia (Plurinational State Of)', 'ldc-indicator': '-', 'region': 'THE AMERICAS'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",GEF GOLD+ Bolivia: Enhancing the formalization and mercury reduction in artisanal and small scale gold mining (ASGM) in the Plurinational State of Bolivia,Precious metals/materials,7/1/2020,6/30/2027,Safeguarding the Environ., Implementation of MEA,6783365.99,6693025.93,20127130,2021-02-09T10:03:49+0000,Child project concept_Bolivia (ID 200049).pdf,projectDocument,document,20127130,Child project concept_Bolivia (ID 200049).pdf,2021-02-09T10:03:49+0000,Child project concept_Bolivia (ID 200049).pdf,https://downloads.unido.org/ot/20/12/20127130/Child project concept_Bolivia (ID 200049).pdf,application/pdf
200049,"[{'recipient-country-code': 'BO', 'recipient-country': 'Bolivia (Plurinational State Of)', 'ldc-indicator': '-', 'region': 'THE AMERICAS'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",GEF GOLD+ Bolivia: Enhancing the formalization and mercury reduction in artisanal and small scale gold mining (ASGM) in the Plurinational State of Bolivia,Precious metals/materials,7/1/2020,6/30/2027,Safeguarding the Environ., Implementation of MEA,6783365.99,6693025.93,23915641,2021-11-23T15:39:18+0000,ESMP-200049-Bolivia-GOLD+.pdf,projectDocument,document,23915641,ESMP-200049-Bolivia-GOLD+.pdf,2021-11-23T15:39:18+0000,ESMP-200049-Bolivia-GOLD+.pdf,https://downloads.unido.org/ot/23/91/23915641/ESMP-200049-Bolivia-GOLD+.pdf,application/pdf
200049,"[{'recipient-country-code': 'BO', 'recipient-country': 'Bolivia (Plurinational State Of)', 'ldc-indicator': '-', 'region': 'THE AMERICAS'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",GEF GOLD+ Bolivia: Enhancing the formalization and mercury reduction in artisanal and small scale gold mining (ASGM) in the Plurinational State of Bolivia,Precious metals/materials,7/1/2020,6/30/2027,Safeguarding the Environ., Implementation of MEA,6783365.99,6693025.93,27603368,2022-08-31T10:02:03+0000,Annexesappendixestotheprojectdocuments_Annex K - GOLD Bolivia - Gender Analysis and Action Plan.pdf,projectDocument,document,27603368,Annexesappendixestotheprojectdocuments_Annex K - GOLD Bolivia - Gender Analysis and Action Plan.pdf,2022-08-31T10:02:03+0000,Annexesappendixestotheprojectdocuments_Annex K - GOLD Bolivia - Gender Analysis and Action Plan.pdf,https://downloads.unido.org/ot/27/60/27603368/Annexesappendixestotheprojectdocuments_Annex K - GOLD Bolivia - Gender Analysis and Action Plan.pdf,application/pdf
200049,"[{'recipient-country-code': 'BO', 'recipient-country': 'Bolivia (Plurinational State Of)', 'ldc-indicator': '-', 'region': 'THE AMERICAS'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",GEF GOLD+ Bolivia: Enhancing the formalization and mercury reduction in artisanal and small scale gold mining (ASGM) in the Plurinational State of Bolivia,Precious metals/materials,7/1/2020,6/30/2027,Safeguarding the Environ., Implementation of MEA,6783365.99,6693025.93,27603478,2022-08-31T10:02:03+0000,Annexesappendixestotheprojectdocuments_Annex I - GOLD Bolivia - Stakeholder Engagement Plan.pdf,projectDocument,document,27603478,Annexesappendixestotheprojectdocuments_Annex I - GOLD Bolivia - Stakeholder Engagement Plan.pdf,2022-08-31T10:02:03+0000,Annexesappendixestotheprojectdocuments_Annex I - GOLD Bolivia - Stakeholder Engagement Plan.pdf,https://downloads.unido.org/ot/27/60/27603478/Annexesappendixestotheprojectdocuments_Annex I - GOLD Bolivia - Stakeholder Engagement Plan.pdf,application/pdf
200049,"[{'recipient-country-code': 'BO', 'recipient-country': 'Bolivia (Plurinational State Of)', 'ldc-indicator': '-', 'region': 'THE AMERICAS'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",GEF GOLD+ Bolivia: Enhancing the formalization and mercury reduction in artisanal and small scale gold mining (ASGM) in the Plurinational State of Bolivia,Precious metals/materials,7/1/2020,6/30/2027,Safeguarding the Environ., Implementation of MEA,6783365.99,6693025.93,27603720,2022-08-30T15:05:07+0000,ESSSupportingDocument_Annex J - GOLD Bolivia - ESMP.pdf,projectDocument,document,27603720,ESSSupportingDocument_Annex J - GOLD Bolivia - ESMP.pdf,2022-08-30T15:05:07+0000,ESSSupportingDocument_Annex J - GOLD Bolivia - ESMP.pdf,https://downloads.unido.org/ot/27/60/27603720/ESSSupportingDocument_Annex J - GOLD Bolivia - ESMP.pdf,application/pdf
190092,"[{'recipient-country-code': 'ET', 'recipient-country': 'Ethiopia', 'ldc-indicator': 'X', 'region': 'AFRICA'}, {'recipient-country-code': 'SN', 'recipient-country': 'Senegal', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Federal Ministry for Economic Cooperatio', 'donor-type': 'Member States', 'donor-country-code': 'DE', 'donor-country': 'Germany'}]",Inclusive and sustainable industrial development for job creation in Ethiopia and Senegal,Employment creation,4/1/2019,12/31/2023,CreatingShared Prosperity, Agri. Busin. & Rural Dev.,7593745.82,7319760.59,30374707,2023-05-04T11:18:03+0000,190092_UNIDO BMZ Special Initiative Arrangement consolidated.pdf,projectDocument,document,30374707,190092_UNIDO BMZ Special Initiative Arrangement consolidated.pdf,2023-05-04T11:18:03+0000,190092_UNIDO BMZ Special Initiative Arrangement consolidated.pdf,https://downloads.unido.org/ot/30/37/30374707/190092_UNIDO BMZ Special Initiative Arrangement consolidated.pdf,application/pdf
190092,"[{'recipient-country-code': 'ET', 'recipient-country': 'Ethiopia', 'ldc-indicator': 'X', 'region': 'AFRICA'}, {'recipient-country-code': 'SN', 'recipient-country': 'Senegal', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Federal Ministry for Economic Cooperatio', 'donor-type': 'Member States', 'donor-country-code': 'DE', 'donor-country': 'Germany'}]",Inclusive and sustainable industrial development for job creation in Ethiopia and Senegal,Employment creation,4/1/2019,12/31/2023,CreatingShared Prosperity, Agri. Busin. & Rural Dev.,7593745.82,7319760.59,30374708,2023-05-04T11:18:41+0000,Annex 1. approval no-cost extension 2019.4939.5.pdf,projectDocument,document,30374708,Annex 1. approval no-cost extension 2019.4939.5.pdf,2023-05-04T11:18:41+0000,Annex 1. approval no-cost extension 2019.4939.5.pdf,https://downloads.unido.org/ot/30/37/30374708/Annex 1. approval no-cost extension 2019.4939.5.pdf,application/pdf
190092,"[{'recipient-country-code': 'ET', 'recipient-country': 'Ethiopia', 'ldc-indicator': 'X', 'region': 'AFRICA'}, {'recipient-country-code': 'SN', 'recipient-country': 'Senegal', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Federal Ministry for Economic Cooperatio', 'donor-type': 'Member States', 'donor-country-code': 'DE', 'donor-country': 'Germany'}]",Inclusive and sustainable industrial development for job creation in Ethiopia and Senegal,Employment creation,4/1/2019,12/31/2023,CreatingShared Prosperity, Agri. Busin. & Rural Dev.,7593745.82,7319760.59,30377584,2023-05-04T11:17:52+0000,signed first page Prodoc 190092.pdf,projectDocument,document,30377584,signed first page Prodoc 190092.pdf,2023-05-04T11:17:52+0000,signed first page Prodoc 190092.pdf,https://downloads.unido.org/ot/30/37/30377584/signed first page Prodoc 190092.pdf,application/pdf
220012,"[{'recipient-country-code': 'GE', 'recipient-country': 'Georgia', 'ldc-indicator': '-', 'region': 'EUROPE'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]","Protect human health and the environment throug a lifecycle approach aimed at reducing import, use and built-up of industrial POPs in manufacturing and recycling sectors.",Chemicals,7/1/2022,6/30/2025,Safeguarding the Environ., Implementation of MEA,2000000.00,1963000.00,26192203,2022-04-19T09:22:35+0000,ESMP-220012-Georgia-POPs-recycling.pdf,projectDocument,document,26192203,ESMP-220012-Georgia-POPs-recycling.pdf,2022-04-19T09:22:35+0000,ESMP-220012-Georgia-POPs-recycling.pdf,https://downloads.unido.org/ot/26/19/26192203/ESMP-220012-Georgia-POPs-recycling.pdf,application/pdf
170058,"[{'recipient-country-code': 'PS', 'recipient-country': 'State of Palestine', 'ldc-indicator': '-', 'region': 'WEST ASIA ARAB STATES'}]","[{'donor': 'European Union', 'donor-type': 'European Union (EU)', 'donor-country-code': 'EU', 'donor-country': 'European Union'}]",MOUSTADAMA: Promoting sustainable energy in Palestinian Industry,nan,5/1/2017,6/30/2024,Safeguarding the Environ., RECP & LowCarbonPrd,6049640.80,5335920.08,15111780,2019-09-11T14:02:34+0000,EU contribution agreement.pdf,projectDocument,document,15111780,EU contribution agreement.pdf,2019-09-11T14:02:34+0000,EU contribution agreement.pdf,https://downloads.unido.org/ot/15/11/15111780/EU contribution agreement.pdf,application/pdf
170008,"[{'recipient-country-code': 'TR', 'recipient-country': 'Türkiye', 'ldc-indicator': '-', 'region': 'EUROPE'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Enhancing environmental performance in the expanded and extruded polystyrene foam industries in Turkey,Waste management/disposal,1/8/2019,8/10/2024,Safeguarding the Environ., Implementation of MEA,3290421.15,3265033.65,14046894,2019-04-30T12:45:31+0000,UNIDO GEF 7 Turkey PIF signed 1 Oct 2018.pdf,projectDocument,document,14046894,UNIDO GEF 7 Turkey PIF signed 1 Oct 2018.pdf,2019-04-30T12:45:31+0000,UNIDO GEF 7 Turkey PIF signed 1 Oct 2018.pdf,https://downloads.unido.org/ot/14/04/14046894/UNIDO GEF 7 Turkey PIF signed 1 Oct 2018.pdf,application/pdf
170008,"[{'recipient-country-code': 'TR', 'recipient-country': 'Türkiye', 'ldc-indicator': '-', 'region': 'EUROPE'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Enhancing environmental performance in the expanded and extruded polystyrene foam industries in Turkey,Waste management/disposal,1/8/2019,8/10/2024,Safeguarding the Environ., Implementation of MEA,3290421.15,3265033.65,20139240,2021-02-10T17:38:07+0000,170008_ESMP report.pdf,projectDocument,document,20139240,170008_ESMP report.pdf,2021-02-10T17:38:07+0000,170008_ESMP report.pdf,https://downloads.unido.org/ot/20/13/20139240/170008_ESMP report.pdf,application/pdf
190173,"[{'recipient-country-code': 'NG', 'recipient-country': 'Nigeria', 'ldc-indicator': '-', 'region': 'AFRICA'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",HCFC phase-out management plan (stage III),Biosphere protection,7/1/2019,12/31/2025,Safeguarding the Environ., Implementation of MEA,2016847.00,1467291.46,17289982,2022-12-12T14:44:36+0000,NigeriaStageIIIPRP-8317.pdf,projectDocument,document,17289982,1. Nigeria - HPMP Stage III - preparatory funding request,2022-12-12T14:44:36+0000,NigeriaStageIIIPRP-8317.pdf,https://downloads.unido.org/ot/17/28/17289982/NigeriaStageIIIPRP-8317.pdf,application/pdf
190173,"[{'recipient-country-code': 'NG', 'recipient-country': 'Nigeria', 'ldc-indicator': '-', 'region': 'AFRICA'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",HCFC phase-out management plan (stage III),Biosphere protection,7/1/2019,12/31/2025,Safeguarding the Environ., Implementation of MEA,2016847.00,1467291.46,28769277,2022-12-12T15:16:14+0000,"2. Nigeria – HPMP Stage III, first tranche – project document.pdf",projectDocument,document,28769277,"2. Nigeria – HPMP Stage III, first tranche – project document.pdf",2022-12-12T15:16:14+0000,"2. Nigeria – HPMP Stage III, first tranche – project document.pdf","https://downloads.unido.org/ot/28/76/28769277/2. Nigeria – HPMP Stage III, first tranche – project document.pdf",application/pdf
190173,"[{'recipient-country-code': 'NG', 'recipient-country': 'Nigeria', 'ldc-indicator': '-', 'region': 'AFRICA'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",HCFC phase-out management plan (stage III),Biosphere protection,7/1/2019,12/31/2025,Safeguarding the Environ., Implementation of MEA,2016847.00,1467291.46,29081470,2023-01-15T11:16:51+0000,"Nigeria – HPMP Stage III, first tranche – project document.pdf-9149.pdf",projectDocument,document,29081470,"Nigeria – HPMP Stage III, first tranche – project document.pdf-9149.pdf",2023-01-15T11:16:51+0000,"Nigeria – HPMP Stage III, first tranche – project document.pdf-9149.pdf","https://downloads.unido.org/ot/29/08/29081470/Nigeria – HPMP Stage III, first tranche – project document.pdf-9149.pdf",application/pdf
140261,"[{'recipient-country-code': 'M5', 'recipient-country': 'Regional Arab', 'ldc-indicator': 'N', 'region': 'nan'}]","[{'donor': 'Sweden', 'donor-type': 'Member States', 'donor-country-code': 'SE', 'donor-country': 'Sweden'}]","Support the Arab Accreditation Cooperation to be sustained, effective and internationally recognized as key driving force for regional trade integration",Industrial development,4/1/2017,3/31/2024,Adv. Econ.Competitiveness, Competitive trade & CSR,5493052.91,5379545.19,9047045,2020-08-08T05:23:38+0000,Project Document 140261 AIDMO Phase II Rev 2014-11-04.pdf,projectDocument,document,9047045,Project Document 140261 AIDMO Phase II Rev 2014-11-04.pdf,2020-08-08T05:23:38+0000,Project Document 140261 AIDMO Phase II Rev 2014-11-04.pdf,https://downloads.unido.org/ot/90/47/9047045/Project Document 140261 AIDMO Phase II Rev 2014-11-04.pdf,application/pdf
140261,"[{'recipient-country-code': 'M5', 'recipient-country': 'Regional Arab', 'ldc-indicator': 'N', 'region': 'nan'}]","[{'donor': 'Sweden', 'donor-type': 'Member States', 'donor-country-code': 'SE', 'donor-country': 'Sweden'}]","Support the Arab Accreditation Cooperation to be sustained, effective and internationally recognized as key driving force for regional trade integration",Industrial development,4/1/2017,3/31/2024,Adv. Econ.Competitiveness, Competitive trade & CSR,5493052.91,5379545.19,30312474,2023-04-27T13:05:48+0000,Agreement_SIDA_140261.pdf,projectDocument,document,30312474,Agreement_SIDA_140261.pdf,2023-04-27T13:05:48+0000,Agreement_SIDA_140261.pdf,https://downloads.unido.org/ot/30/31/30312474/Agreement_SIDA_140261.pdf,application/pdf
140261,"[{'recipient-country-code': 'M5', 'recipient-country': 'Regional Arab', 'ldc-indicator': 'N', 'region': 'nan'}]","[{'donor': 'Sweden', 'donor-type': 'Member States', 'donor-country-code': 'SE', 'donor-country': 'Sweden'}]","Support the Arab Accreditation Cooperation to be sustained, effective and internationally recognized as key driving force for regional trade integration",Industrial development,4/1/2017,3/31/2024,Adv. Econ.Competitiveness, Competitive trade & CSR,5493052.91,5379545.19,30312584,2023-04-27T13:19:23+0000,ARAC PD_Revised_16.05.2018_Final.pdf,projectDocument,document,30312584,ARAC PD_Revised_16.05.2018_Final.pdf,2023-04-27T13:19:23+0000,ARAC PD_Revised_16.05.2018_Final.pdf,https://downloads.unido.org/ot/30/31/30312584/ARAC PD_Revised_16.05.2018_Final.pdf,application/pdf
